listing_id,user_id,title,description,price,area_sqm,price_per_sqm,location,contact_verified,account_age_days,is_scam
list_785,user_15,Modern 66 sqm Apartment in Toa Payoh,"Enjoy a 66 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",2057.31,66.33,31.02,Toa Payoh,True,680,0
list_786,user_268,Premium Location: Bukit Timah 54 sqm Residence,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",2216.56,54.69,40.53,Bukit Timah,True,461,0
list_787,user_222,90 sqm Condo with Great Amenities – Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",5510.52,90.6,60.82,Hougang,True,1070,0
list_788,user_142,Jurong Living: Elegant 103 sqm Unit Available,Live comfortably in this charming 103 sqm flat in Jurong. Friendly neighborhood and modern interiors.,4416.76,103.65,42.61,Jurong,True,811,0
list_789,user_25,Modern 104 sqm Apartment in Bukit Timah,Live comfortably in this charming 104 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2213.52,104.89,21.1,Bukit Timah,True,302,0
list_790,user_209,Premium Location: Jurong 83 sqm Residence,Live comfortably in this charming 83 sqm flat in Jurong. Friendly neighborhood and modern interiors.,3556.03,83.01,42.84,Jurong,True,890,0
list_791,user_235,Spacious Flat for Rent in Jurong,"Enjoy a 53 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",2126.93,53.0,40.13,Jurong,True,1627,0
list_792,user_46,Hougang Living: Elegant 78 sqm Unit Available,Live comfortably in this charming 78 sqm flat in Hougang. Friendly neighborhood and modern interiors.,4051.93,78.36,51.71,Hougang,True,1722,0
list_793,user_63,75 sqm Condo with Great Amenities – Jurong,Live comfortably in this charming 75 sqm flat in Jurong. Friendly neighborhood and modern interiors.,3452.88,75.78,45.57,Jurong,True,1666,0
list_794,user_245,Spacious Flat for Rent in Jurong,A stylish 63 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2230.79,63.22,35.28,Jurong,True,1710,0
list_795,user_163,Toa Payoh Living: Elegant 87 sqm Unit Available,Live comfortably in this charming 87 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,3808.77,87.51,43.52,Toa Payoh,True,1430,0
list_796,user_77,Premium Location: Tampines 48 sqm Residence,"Enjoy a 48 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",2654.29,48.31,54.94,Tampines,True,1291,0
list_797,user_280,Modern 76 sqm Apartment in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",3520.11,76.22,46.18,Tampines,True,1040,0
list_798,user_115,86 sqm Condo with Great Amenities – Hougang,A stylish 86 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3459.17,86.11,40.17,Hougang,True,1280,0
list_799,user_231,Modern 94 sqm Apartment in Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",3345.91,94.43,35.43,Toa Payoh,True,1440,0
list_800,user_271,100 sqm Condo with Great Amenities – Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",4037.31,100.99,39.98,Hougang,True,831,0
list_801,user_143,54 sqm Condo with Great Amenities – Tampines,Newly renovated unit with 54 sqm of space. Prime Tampines location. Book a viewing today!,890.39,54.6,16.31,Tampines,True,899,0
list_802,user_15,74 sqm Condo with Great Amenities – Bukit Timah,Live comfortably in this charming 74 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2507.88,74.46,33.68,Bukit Timah,True,297,0
list_803,user_148,101 sqm Condo with Great Amenities – Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",2075.7,101.93,20.36,Jurong,True,1362,0
list_804,user_243,Hougang Living: Elegant 104 sqm Unit Available,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",1561.27,104.08,15.0,Hougang,True,1997,0
list_805,user_5,Spacious Flat for Rent in Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",2269.67,76.53,29.66,Toa Payoh,True,1654,0
list_806,user_99,103 sqm Condo with Great Amenities – Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",1545.7,103.05,15.0,Jurong,True,1818,0
list_807,user_28,Spacious Flat for Rent in Tampines,Newly renovated unit with 42 sqm of space. Prime Tampines location. Book a viewing today!,1354.09,42.5,31.86,Tampines,True,1297,0
list_808,user_136,Spacious Flat for Rent in Jurong,Live comfortably in this charming 94 sqm flat in Jurong. Friendly neighborhood and modern interiors.,2858.08,94.44,30.26,Jurong,True,317,0
list_809,user_64,Orchard Living: Elegant 78 sqm Unit Available,Live comfortably in this charming 78 sqm flat in Orchard. Friendly neighborhood and modern interiors.,2826.67,78.82,35.86,Orchard,True,725,0
list_810,user_206,Jurong Living: Elegant 87 sqm Unit Available,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",2848.01,87.7,32.47,Jurong,True,1768,0
list_811,user_225,42 sqm Condo with Great Amenities – Toa Payoh,"Enjoy a 42 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",1459.71,42.16,34.63,Toa Payoh,True,1458,0
list_812,user_117,Premium Location: Orchard 91 sqm Residence,Live comfortably in this charming 91 sqm flat in Orchard. Friendly neighborhood and modern interiors.,3319.79,91.67,36.21,Orchard,True,1230,0
list_813,user_52,Premium Location: Toa Payoh 98 sqm Residence,Newly renovated unit with 98 sqm of space. Prime Toa Payoh location. Book a viewing today!,2902.91,98.51,29.47,Toa Payoh,True,390,0
list_814,user_52,112 sqm Condo with Great Amenities – Orchard,Live comfortably in this charming 112 sqm flat in Orchard. Friendly neighborhood and modern interiors.,4579.34,112.32,40.77,Orchard,True,1840,0
list_815,user_214,76 sqm Condo with Great Amenities – Bukit Timah,"Enjoy a 76 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",3635.1,76.1,47.77,Bukit Timah,True,1705,0
list_816,user_2,Premium Location: Hougang 68 sqm Residence,Newly renovated unit with 68 sqm of space. Prime Hougang location. Book a viewing today!,2608.87,68.31,38.19,Hougang,True,1129,0
list_817,user_186,Spacious Flat for Rent in Tampines,A stylish 91 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3628.87,91.69,39.58,Tampines,True,1236,0
list_818,user_206,Toa Payoh Living: Elegant 92 sqm Unit Available,A stylish 92 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2399.67,92.61,25.91,Toa Payoh,True,447,0
list_819,user_216,Premium Location: Hougang 115 sqm Residence,Live comfortably in this charming 115 sqm flat in Hougang. Friendly neighborhood and modern interiors.,2186.38,115.69,18.9,Hougang,True,300,0
list_820,user_173,77 sqm Condo with Great Amenities – Tampines,Newly renovated unit with 77 sqm of space. Prime Tampines location. Book a viewing today!,2147.07,77.45,27.72,Tampines,True,319,0
list_821,user_153,Modern 80 sqm Apartment in Bukit Timah,Live comfortably in this charming 80 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,5158.01,80.21,64.3,Bukit Timah,True,1680,0
list_822,user_115,Tampines Living: Elegant 86 sqm Unit Available,A stylish 86 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2838.7,86.38,32.86,Tampines,True,1463,0
list_823,user_11,Premium Location: Orchard 91 sqm Residence,Newly renovated unit with 91 sqm of space. Prime Orchard location. Book a viewing today!,3457.33,91.62,37.74,Orchard,True,401,0
list_824,user_79,Premium Location: Toa Payoh 58 sqm Residence,A stylish 58 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1953.2,58.3,33.5,Toa Payoh,True,1600,0
list_825,user_242,Spacious Flat for Rent in Toa Payoh,Live comfortably in this charming 61 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,1315.45,61.01,21.56,Toa Payoh,True,190,0
list_826,user_298,Modern 43 sqm Apartment in Toa Payoh,A stylish 43 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1819.56,43.64,41.69,Toa Payoh,True,912,0
list_827,user_233,Spacious Flat for Rent in Hougang,Live comfortably in this charming 48 sqm flat in Hougang. Friendly neighborhood and modern interiors.,1812.54,48.58,37.31,Hougang,True,1213,0
list_828,user_155,Modern 57 sqm Apartment in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2936.94,57.51,51.07,Hougang,True,1064,0
list_829,user_200,Premium Location: Jurong 104 sqm Residence,"Enjoy a 104 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",3585.58,104.14,34.43,Jurong,True,1549,0
list_830,user_261,98 sqm Condo with Great Amenities – Hougang,Live comfortably in this charming 98 sqm flat in Hougang. Friendly neighborhood and modern interiors.,3774.57,98.98,38.13,Hougang,True,958,0
list_831,user_168,78 sqm Condo with Great Amenities – Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",2641.02,78.55,33.62,Toa Payoh,True,835,0
list_832,user_277,80 sqm Condo with Great Amenities – Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2233.37,80.55,27.73,Tampines,True,1251,0
list_833,user_226,Premium Location: Jurong 67 sqm Residence,"Enjoy a 67 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",1731.23,67.91,25.49,Jurong,True,740,0
list_834,user_173,Premium Location: Bukit Timah 51 sqm Residence,Live comfortably in this charming 51 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,1091.32,51.76,21.08,Bukit Timah,True,1019,0
list_835,user_64,Modern 97 sqm Apartment in Hougang,Newly renovated unit with 97 sqm of space. Prime Hougang location. Book a viewing today!,3691.29,97.86,37.72,Hougang,True,1609,0
list_836,user_85,60 sqm Condo with Great Amenities – Orchard,Live comfortably in this charming 60 sqm flat in Orchard. Friendly neighborhood and modern interiors.,1532.93,60.87,25.18,Orchard,True,393,0
list_837,user_170,Hougang Living: Elegant 85 sqm Unit Available,"Enjoy a 85 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",2770.13,85.21,32.51,Hougang,True,311,0
list_838,user_92,Premium Location: Tampines 87 sqm Residence,Newly renovated unit with 87 sqm of space. Prime Tampines location. Book a viewing today!,4172.62,87.73,47.56,Tampines,True,946,0
list_839,user_239,Tampines Living: Elegant 37 sqm Unit Available,"Enjoy a 37 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",1697.18,37.29,45.51,Tampines,True,1153,0
list_840,user_259,Premium Location: Jurong 104 sqm Residence,Live comfortably in this charming 104 sqm flat in Jurong. Friendly neighborhood and modern interiors.,4517.99,104.9,43.07,Jurong,True,450,0
list_841,user_48,Premium Location: Orchard 35 sqm Residence,Live comfortably in this charming 35 sqm flat in Orchard. Friendly neighborhood and modern interiors.,1610.41,35.49,45.38,Orchard,True,378,0
list_842,user_243,Spacious Flat for Rent in Hougang,Newly renovated unit with 101 sqm of space. Prime Hougang location. Book a viewing today!,2756.45,101.31,27.21,Hougang,True,1340,0
list_843,user_226,Toa Payoh Living: Elegant 76 sqm Unit Available,A stylish 76 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2355.27,76.22,30.9,Toa Payoh,True,828,0
list_844,user_17,Premium Location: Orchard 71 sqm Residence,Live comfortably in this charming 71 sqm flat in Orchard. Friendly neighborhood and modern interiors.,3206.81,71.1,45.1,Orchard,True,1937,0
list_845,user_13,Modern 46 sqm Apartment in Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",1358.12,46.52,29.19,Orchard,True,1746,0
list_846,user_299,Spacious Flat for Rent in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2846.66,79.35,35.88,Hougang,True,812,0
list_847,user_14,Premium Location: Toa Payoh 55 sqm Residence,"Enjoy a 55 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",2190.79,55.13,39.74,Toa Payoh,True,921,0
list_848,user_171,Tampines Living: Elegant 53 sqm Unit Available,A stylish 53 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,1077.02,53.93,19.97,Tampines,True,803,0
list_849,user_189,Jurong Living: Elegant 75 sqm Unit Available,"Enjoy a 75 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",3863.84,75.97,50.86,Jurong,True,990,0
list_850,user_291,Modern 70 sqm Apartment in Toa Payoh,Live comfortably in this charming 70 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,3201.72,70.1,45.68,Toa Payoh,True,1879,0
list_851,user_285,Spacious Flat for Rent in Tampines,Live comfortably in this charming 71 sqm flat in Tampines. Friendly neighborhood and modern interiors.,2554.25,71.92,35.52,Tampines,True,608,0
list_852,user_221,95 sqm Condo with Great Amenities – Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",3112.54,95.16,32.71,Bukit Timah,True,1281,0
list_853,user_199,84 sqm Condo with Great Amenities – Toa Payoh,"Enjoy a 84 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",3249.61,84.72,38.36,Toa Payoh,True,1970,0
list_854,user_246,95 sqm Condo with Great Amenities – Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",2903.61,95.77,30.32,Jurong,True,1316,0
list_855,user_239,Spacious Flat for Rent in Bukit Timah,Live comfortably in this charming 82 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,3951.8,82.62,47.83,Bukit Timah,True,1660,0
list_856,user_123,Modern 79 sqm Apartment in Jurong,A stylish 79 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3032.28,79.74,38.02,Jurong,True,1909,0
list_857,user_58,Premium Location: Tampines 82 sqm Residence,A stylish 82 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3400.33,82.75,41.09,Tampines,True,168,0
list_858,user_262,Modern 51 sqm Apartment in Toa Payoh,A stylish 51 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2244.84,51.45,43.63,Toa Payoh,True,665,0
list_859,user_65,Spacious Flat for Rent in Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",5102.03,109.55,46.57,Jurong,True,1165,0
list_860,user_110,Toa Payoh Living: Elegant 85 sqm Unit Available,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",3420.95,85.68,39.93,Toa Payoh,True,1532,0
list_861,user_114,Jurong Living: Elegant 70 sqm Unit Available,Newly renovated unit with 70 sqm of space. Prime Jurong location. Book a viewing today!,2570.4,70.02,36.71,Jurong,True,1693,0
list_862,user_166,Spacious Flat for Rent in Jurong,"Enjoy a 102 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",2217.55,102.0,21.74,Jurong,True,891,0
list_863,user_123,110 sqm Condo with Great Amenities – Orchard,Newly renovated unit with 110 sqm of space. Prime Orchard location. Book a viewing today!,3088.82,110.41,27.97,Orchard,True,560,0
list_864,user_78,Hougang Living: Elegant 66 sqm Unit Available,Live comfortably in this charming 66 sqm flat in Hougang. Friendly neighborhood and modern interiors.,3585.95,66.29,54.1,Hougang,True,1756,0
list_865,user_168,Premium Location: Bukit Timah 118 sqm Residence,Newly renovated unit with 118 sqm of space. Prime Bukit Timah location. Book a viewing today!,4779.96,118.81,40.23,Bukit Timah,True,284,0
list_866,user_170,Modern 59 sqm Apartment in Hougang,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2557.76,59.14,43.25,Hougang,True,76,0
list_867,user_128,Premium Location: Bukit Timah 109 sqm Residence,A stylish 109 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2757.42,109.39,25.21,Bukit Timah,True,783,0
list_868,user_76,Spacious Flat for Rent in Toa Payoh,Live comfortably in this charming 65 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,1854.01,65.84,28.16,Toa Payoh,True,468,0
list_869,user_262,84 sqm Condo with Great Amenities – Tampines,Live comfortably in this charming 84 sqm flat in Tampines. Friendly neighborhood and modern interiors.,3021.09,84.89,35.59,Tampines,True,1035,0
list_870,user_126,Spacious Flat for Rent in Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",2782.27,78.42,35.48,Orchard,True,926,0
list_871,user_8,Tampines Living: Elegant 110 sqm Unit Available,Live comfortably in this charming 110 sqm flat in Tampines. Friendly neighborhood and modern interiors.,3245.9,110.59,29.35,Tampines,True,468,0
list_872,user_270,Bukit Timah Living: Elegant 75 sqm Unit Available,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",3136.21,75.2,41.71,Bukit Timah,True,1590,0
list_873,user_212,Hougang Living: Elegant 106 sqm Unit Available,A stylish 106 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4736.58,106.76,44.37,Hougang,True,161,0
list_874,user_217,Modern 48 sqm Apartment in Jurong,Newly renovated unit with 48 sqm of space. Prime Jurong location. Book a viewing today!,1654.3,48.58,34.06,Jurong,True,310,0
list_875,user_175,Modern 71 sqm Apartment in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2591.34,71.57,36.21,Tampines,True,714,0
list_876,user_2,Modern 76 sqm Apartment in Tampines,Live comfortably in this charming 76 sqm flat in Tampines. Friendly neighborhood and modern interiors.,2832.76,76.98,36.8,Tampines,True,1710,0
list_877,user_281,Premium Location: Hougang 50 sqm Residence,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",2584.78,50.24,51.44,Hougang,True,1097,0
list_878,user_295,Hougang Living: Elegant 80 sqm Unit Available,"Located in the heart of Hougang, this well-maintained unit offers comfort, convenience, and full condo facilities.",3687.95,80.17,46.0,Hougang,True,468,0
list_879,user_188,Hougang Living: Elegant 97 sqm Unit Available,Live comfortably in this charming 97 sqm flat in Hougang. Friendly neighborhood and modern interiors.,3570.76,97.99,36.44,Hougang,True,1037,0
list_880,user_111,Tampines Living: Elegant 92 sqm Unit Available,"Enjoy a 92 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",3717.61,92.45,40.21,Tampines,True,200,0
list_881,user_209,Modern 73 sqm Apartment in Jurong,Newly renovated unit with 73 sqm of space. Prime Jurong location. Book a viewing today!,2506.99,73.12,34.29,Jurong,True,625,0
list_882,user_234,98 sqm Condo with Great Amenities – Jurong,"Enjoy a 98 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",4388.26,98.36,44.61,Jurong,True,1343,0
list_883,user_256,117 sqm Condo with Great Amenities – Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",4728.09,117.72,40.16,Tampines,True,1776,0
list_884,user_89,Orchard Living: Elegant 94 sqm Unit Available,"Enjoy a 94 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",4007.72,94.87,42.25,Orchard,True,116,0
list_885,user_32,70 sqm Condo with Great Amenities – Orchard,A stylish 70 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2829.91,70.69,40.03,Orchard,True,1205,0
list_886,user_245,Toa Payoh Living: Elegant 58 sqm Unit Available,"Enjoy a 58 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",2236.34,58.61,38.15,Toa Payoh,True,1067,0
list_887,user_42,Jurong Living: Elegant 120 sqm Unit Available,A stylish 120 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4914.19,120.87,40.66,Jurong,True,1150,0
list_888,user_4,Premium Location: Hougang 62 sqm Residence,"Enjoy a 62 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",2330.35,62.61,37.22,Hougang,True,1909,0
list_889,user_21,Modern 57 sqm Apartment in Bukit Timah,"Enjoy a 57 sqm spacious home in Bukit Timah, close to amenities and MRT access. Perfect for professionals and families.",2459.36,57.28,42.94,Bukit Timah,True,1600,0
list_890,user_3,Modern 82 sqm Apartment in Tampines,A stylish 82 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,4017.47,82.97,48.42,Tampines,True,1508,0
list_891,user_258,Spacious Flat for Rent in Tampines,"Enjoy a 86 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",4418.08,86.95,50.81,Tampines,True,605,0
list_892,user_278,Premium Location: Hougang 97 sqm Residence,"Enjoy a 97 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",2165.37,97.52,22.2,Hougang,True,807,0
list_893,user_200,Spacious Flat for Rent in Tampines,A stylish 56 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2460.99,56.58,43.49,Tampines,True,981,0
list_894,user_243,Spacious Flat for Rent in Toa Payoh,"Enjoy a 67 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",2683.84,67.12,39.99,Toa Payoh,True,1028,0
list_895,user_209,Modern 68 sqm Apartment in Bukit Timah,A stylish 68 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2878.12,68.36,42.1,Bukit Timah,True,280,0
list_896,user_33,Spacious Flat for Rent in Tampines,Newly renovated unit with 93 sqm of space. Prime Tampines location. Book a viewing today!,2816.11,93.8,30.02,Tampines,True,464,0
list_897,user_38,Spacious Flat for Rent in Orchard,Live comfortably in this charming 79 sqm flat in Orchard. Friendly neighborhood and modern interiors.,1896.25,79.2,23.94,Orchard,True,1264,0
list_898,user_145,Premium Location: Toa Payoh 80 sqm Residence,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",2041.46,80.18,25.46,Toa Payoh,True,787,0
list_899,user_6,Premium Location: Toa Payoh 85 sqm Residence,Live comfortably in this charming 85 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,3276.31,85.32,38.4,Toa Payoh,True,1961,0
list_900,user_125,72 sqm Condo with Great Amenities – Jurong,Live comfortably in this charming 72 sqm flat in Jurong. Friendly neighborhood and modern interiors.,2881.05,72.29,39.86,Jurong,True,1099,0
list_901,user_163,117 sqm Condo with Great Amenities – Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",4009.88,117.3,34.18,Orchard,True,1693,0
list_902,user_230,Bukit Timah Living: Elegant 49 sqm Unit Available,Newly renovated unit with 49 sqm of space. Prime Bukit Timah location. Book a viewing today!,2036.22,49.7,40.97,Bukit Timah,True,1474,0
list_903,user_111,Spacious Flat for Rent in Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",3682.9,100.22,36.75,Jurong,True,1323,0
list_904,user_131,Spacious Flat for Rent in Orchard,A stylish 79 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3476.79,79.43,43.77,Orchard,True,801,0
list_905,user_16,Bukit Timah Living: Elegant 59 sqm Unit Available,Newly renovated unit with 59 sqm of space. Prime Bukit Timah location. Book a viewing today!,2472.57,59.04,41.88,Bukit Timah,True,1479,0
list_906,user_263,Spacious Flat for Rent in Jurong,A stylish 87 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3628.39,87.21,41.61,Jurong,True,1061,0
list_907,user_285,Jurong Living: Elegant 89 sqm Unit Available,"Enjoy a 89 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",3440.05,89.28,38.53,Jurong,True,451,0
list_908,user_267,86 sqm Condo with Great Amenities – Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2207.65,86.22,25.61,Tampines,True,37,0
list_909,user_104,88 sqm Condo with Great Amenities – Hougang,"Enjoy a 88 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",3565.71,88.5,40.29,Hougang,True,113,0
list_910,user_151,Jurong Living: Elegant 80 sqm Unit Available,Newly renovated unit with 80 sqm of space. Prime Jurong location. Book a viewing today!,2162.24,80.81,26.76,Jurong,True,1346,0
list_911,user_65,Modern 71 sqm Apartment in Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",2361.44,71.54,33.01,Bukit Timah,True,1154,0
list_912,user_119,Modern 104 sqm Apartment in Orchard,"Enjoy a 104 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",4713.79,104.09,45.29,Orchard,True,1251,0
list_913,user_128,Premium Location: Hougang 81 sqm Residence,A stylish 81 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2415.75,81.91,29.49,Hougang,True,225,0
list_914,user_143,Premium Location: Bukit Timah 86 sqm Residence,Live comfortably in this charming 86 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,3092.82,86.2,35.88,Bukit Timah,True,347,0
list_915,user_10,47 sqm Condo with Great Amenities – Tampines,"Enjoy a 47 sqm spacious home in Tampines, close to amenities and MRT access. Perfect for professionals and families.",742.97,47.62,15.6,Tampines,True,1170,0
list_916,user_176,Premium Location: Tampines 60 sqm Residence,Live comfortably in this charming 60 sqm flat in Tampines. Friendly neighborhood and modern interiors.,1993.84,60.18,33.13,Tampines,True,315,0
list_917,user_11,65 sqm Condo with Great Amenities – Orchard,Newly renovated unit with 65 sqm of space. Prime Orchard location. Book a viewing today!,1510.38,65.18,23.17,Orchard,True,406,0
list_918,user_66,Spacious Flat for Rent in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2632.55,80.61,32.66,Tampines,True,1519,0
list_919,user_103,Spacious Flat for Rent in Jurong,Live comfortably in this charming 58 sqm flat in Jurong. Friendly neighborhood and modern interiors.,2011.96,58.31,34.5,Jurong,True,777,0
list_920,user_265,Jurong Living: Elegant 96 sqm Unit Available,Newly renovated unit with 96 sqm of space. Prime Jurong location. Book a viewing today!,2679.64,96.34,27.81,Jurong,True,251,0
list_921,user_14,81 sqm Condo with Great Amenities – Toa Payoh,Live comfortably in this charming 81 sqm flat in Toa Payoh. Friendly neighborhood and modern interiors.,2421.05,81.08,29.86,Toa Payoh,True,845,0
list_922,user_231,Spacious Flat for Rent in Hougang,"Enjoy a 69 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",1256.27,69.71,18.02,Hougang,True,1866,0
list_923,user_283,Spacious Flat for Rent in Toa Payoh,"Enjoy a 60 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",2259.08,60.52,37.33,Toa Payoh,True,165,0
list_924,user_146,Spacious Flat for Rent in Jurong,A stylish 43 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2076.17,43.74,47.46,Jurong,True,229,0
list_925,user_244,67 sqm Condo with Great Amenities – Tampines,A stylish 67 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2416.72,67.76,35.67,Tampines,True,71,0
list_926,user_115,87 sqm Condo with Great Amenities – Tampines,Newly renovated unit with 87 sqm of space. Prime Tampines location. Book a viewing today!,4322.55,87.37,49.47,Tampines,True,90,0
list_927,user_54,Orchard Living: Elegant 94 sqm Unit Available,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",3383.09,94.88,35.66,Orchard,True,13,0
list_928,user_44,Premium Location: Toa Payoh 88 sqm Residence,"Enjoy a 88 sqm spacious home in Toa Payoh, close to amenities and MRT access. Perfect for professionals and families.",2143.94,88.72,24.17,Toa Payoh,True,455,0
list_929,user_204,Spacious Flat for Rent in Toa Payoh,Newly renovated unit with 88 sqm of space. Prime Toa Payoh location. Book a viewing today!,3516.48,88.59,39.69,Toa Payoh,True,1084,0
